"Region Num","Structure Num","Inspection Date","Span Num","GROUP","Element","Element Num","Position","Material","Element Type","Misc","Data Type","%A","%B","%C","%D","Behaviour","Comments","Inspection ID","Element ID"
"23","00001",2018-8-30 0:00:00,"1","Sub-group 6","Category 20",,"North","Wood-Steel","Type 28","Non","Demo Data","85","10","5","0","4","Nul","116","440"
"23","00001",2018-8-30 0:00:00,"1","Sub-group 6","Category 20",,"South","Wood-Steel","Type 28","Non","Demo Data","80","10","10","0","4","Nul","116","441"
"23","00001",2018-8-30 0:00:00,"1","Sub-group 11","Category 6",,,,"Type 5",,"Demo Data","30","20","20","30","2","Nul","116","442"
"23","00001",2018-8-30 0:00:00,"1","Sub-group 1","Category 2",,"West",,,,"Demo Data",,,,,"3","Nul","116","443"
"23","00001",2018-8-30 0:00:00,"1","Sub-group 1","Category 2",,"East",,,,"Demo Data",,,,,"4","Nul","116","444"
"23","00001",2018-8-30 0:00:00,"1","Sub-group 1","Category 3",,"West","Wood-Steel","Type 26",,"Demo Data","100","0","0","0","2","Nul","116","445"
"23","00001",2018-8-30 0:00:00,"1","Sub-group 1","Category 3",,"East","Wood-Steel","Type 26",,"Demo Data","100","0","0","0","2","Nul","116","446"
"23","00001",2020-7-21 0:00:00,"1","Sub-group 4","Category 11",,,,,,"Demo Data",,,,,"3","Nul","117","416"
"23","00001",2020-7-21 0:00:00,"1","Sub-group 4","Category 12",,"West",,"Type 13",,"Demo Data",,,,,"4","Nul","117","417"
"23","00001",2020-7-21 0:00:00,"1","Sub-group 4","Category 12",,"East",,"Type 13",,"Demo Data",,,,,"4","Nul","117","418"
"23","00001",2020-7-21 0:00:00,"1","Sub-group 4","Category 10",,"West",,"Type 24",,"Demo Data",,,,,"4","Nul","117","419"
"23","00001",2020-7-21 0:00:00,"1","Sub-group 4","Category 10",,"East",,"Type 24",,"Demo Data",,,,,"3","Nul","117","420"
"23","00001",2020-7-21 0:00:00,"1","Sub-group 5","Category 13","1",,,"Type 10","Roc","Demo Data",,,,,"4","Nul","117","421"
"23","00001",2020-7-21 0:00:00,"1","Sub-group 5","Category 13","2",,,"Type 10","Roc","Demo Data",,,,,"3","Nul","117","422"
"23","00001",2020-7-21 0:00:00,"1","Sub-group 5","Category 14","1",,"Wood",,,"Demo Data","68","20","10","2","4","Nul","117","424"
"23","00001",2020-7-21 0:00:00,"1","Sub-group 5","Category 14","2",,"Wood",,,"Demo Data","68","20","10","2","3","Nul","117","423"
"23","00001",2020-7-21 0:00:00,"1","Sub-group 5","Category 18","1",,"Wood",,,"Demo Data",,,,,"4","Nul","117","426"
"23","00001",2020-7-21 0:00:00,"1","Sub-group 5","Category 18","2",,"Wood",,,"Demo Data",,,,,"4","Nul","117","425"
"23","00001",2020-7-21 0:00:00,"1","Sub-group 5","Category 16","1",,"Wood",,,"Demo Data","65","25","10","0","4","Nul","117","583"
"23","00001",2020-7-21 0:00:00,"1","Sub-group 5","Category 16","2",,"Wood",,,"Demo Data","60","25","15","0","3","Nul","117","584"
"23","00001",2020-7-21 0:00:00,"1","Sub-group 9","Category 28",,,"Wood",,,"Demo Data","60","40","0","0","4","Nul","117","427"
"23","00001",2020-7-21 0:00:00,"1","Sub-group 9","Category 27",,,,"Type 20",,"Demo Data","70","30","0","0","4","Nul","117","428"
"23","00001",2020-7-21 0:00:00,"1","Sub-group 10","Category 4","1",,"Steel","Type 22",,"Demo Data","85","10","5","0","4","Nul","117","429"
"23","00001",2020-7-21 0:00:00,"1","Sub-group 10","Category 4","2",,"Steel","Type 22",,"Demo Data","75","15","10","0","3","Nul","117","430"
"23","00001",2020-7-21 0:00:00,"1","Sub-group 10","Category 4","3",,"Steel","Type 22",,"Demo Data","45","15","20","20","2","Nul","117","436"
"23","00001",2020-7-21 0:00:00,"1","Sub-group 10","Category 4","4",,"Steel","Type 22",,"Demo Data","20","25","25","30","1","Nul","117","431"
"64","00004",2008-6-26 0:00:00,"4","Sub-group 9","Category 27",,,,"Type 7","Aucune sécurisation / renfort","Demo Data",,,,,"4","Nul","128","226"
"64","00004",2008-6-26 0:00:00,"4","Sub-group 10","Category 4","1",,"Concrete","Type 6","Aucun renforcement","Demo Data","45","50","5","0","4","Nul","128","350"
"64","00004",2008-6-26 0:00:00,"4","Sub-group 10","Category 4","2",,"Concrete","Type 6","Aucun renforcement","Demo Data","70","25","5","0","4","Nul","128","509"
"64","00004",2008-6-26 0:00:00,"4","Sub-group 10","Category 4","3",,"Concrete","Type 6","Aucun renforcement","Demo Data","70","25","5","0","4","Nul","128","510"
"64","00004",2008-6-26 0:00:00,"4","Sub-group 10","Category 4","4",,"Concrete","Type 6","Aucun renforcement","Demo Data","70","25","5","0","4","Nul","128","511"
"64","00004",2008-6-26 0:00:00,"4","Sub-group 10","Category 4","5",,"Concrete","Type 6","Aucun renforcement","Demo Data","70","25","5","0","4","Nul","128","512"
"64","00004",2008-6-26 0:00:00,"4","Sub-group 10","Category 4","6",,"Concrete","Type 6","Aucun renforcement","Demo Data","45","50","5","0","4","Nul","128","513"
"64","00004",2008-6-26 0:00:00,"4","Sub-group 10","Category 5",,"North","Concrete",,,"Demo Data","100","0","0","0","4","Nul","128","95"
"64","00004",2008-6-26 0:00:00,"4","Sub-group 3","Category 9",,"Intermédiaire","Concrete",,,"Demo Data",,,,,"4","Nul","128","109"
"64","00004",2008-6-26 0:00:00,"4","Sub-group 2","Category 7",,"West","Concrete",,,"Demo Data","100","0","0","0","4","Nul","128","132"
"64","00004",2008-6-26 0:00:00,"4","Sub-group 2","Category 7",,"East","Concrete",,,"Demo Data","100","0","0","0","4","Nul","128","148"
"64","00004",2008-6-26 0:00:00,"4","Sub-group 6","Category 20",,"West","Steel","Type 16","Non","Demo Data","80","20","0","0","4","Nul","128","368"
"64","00004",2008-6-26 0:00:00,"4","Sub-group 6","Category 20",,"East","Steel","Type 16","Non","Demo Data","80","20","0","0","4","Nul","128","391"
"64","00004",2008-6-26 0:00:00,"5","Sub-group 8","Category 13","6",,,"Type 19","Sol grossier lâche, argile molle ou silt","Demo Data",,,,,"4","Nul","128","34"
"64","00004",2008-6-26 0:00:00,"5","Sub-group 8","Category 24","6",,"Concrete",,"Aucun matériau composite","Demo Data","90","10","0","0","4","Nul","128","56"
"64","00004",2008-6-26 0:00:00,"5","Sub-group 8","Category 17","3",,,"Type 9",,"Demo Data","70","0","30","0","4","Nul","128","210"
"64","00004",2008-6-26 0:00:00,"5","Sub-group 8","Category 16","6",,"Concrete",,,"Demo Data","100","0","0","0","4","Nul","128","201"
"64","00004",2008-6-26 0:00:00,"5","Sub-group 9","Category 28",,,"Asphalt",,,"Demo Data","100","0","0","0","4","Nul","128","274"
"64","00004",2008-6-26 0:00:00,"5","Sub-group 9","Category 1",,,"Steel",,,"Demo Data",,,,,"4","Nul","128","77"
"64","00004",2011-12-7 0:00:00,"2","Sub-group 2","Category 7",,"West","Concrete",,,"Demo Data","100","0","0","0","4","Nul","129","130"
"64","00004",2008-6-26 0:00:00,"9","Sub-group 10","Category 4","3",,"Concrete","Type 6","Aucun renforcement","Demo Data","70","25","5","0","4","Nul","128","535"
"64","00004",2008-6-26 0:00:00,"9","Sub-group 10","Category 4","4",,"Concrete","Type 6","Aucun renforcement","Demo Data","70","25","5","0","4","Nul","128","536"
"64","00004",2008-6-26 0:00:00,"9","Sub-group 10","Category 4","5",,"Concrete","Type 6","Aucun renforcement","Demo Data","70","25","5","0","4","Nul","128","537"
"64","00004",2008-6-26 0:00:00,"9","Sub-group 10","Category 4","6",,"Concrete","Type 6","Aucun renforcement","Demo Data","45","50","5","0","4","Nul","128","538"
"64","00004",2008-6-26 0:00:00,"9","Sub-group 10","Category 5",,"North","Concrete",,,"Demo Data","100","0","0","0","4","Nul","128","100"
"64","00004",2008-6-26 0:00:00,"9","Sub-group 3","Category 9",,"Intermédiaire","Concrete",,,"Demo Data",,,,,"4","Nul","128","108"
"64","00004",2008-6-26 0:00:00,"9","Sub-group 2","Category 7",,"West","Concrete",,,"Demo Data","100","0","0","0","4","Nul","128","137"
"64","00004",2008-6-26 0:00:00,"9","Sub-group 2","Category 7",,"East","Concrete",,,"Demo Data","100","0","0","0","4","Nul","128","153"
"64","00004",2008-6-26 0:00:00,"9","Sub-group 6","Category 20",,"West","Steel","Type 16","Non","Demo Data","80","20","0","0","4","Nul","128","367"
"64","00005",2011-12-7 0:00:00,"2","Sub-group 10","Category 4","4",,"Concrete","Type 6","Aucun renforcement","Demo Data","24","75","1","0","4","Nul","131","566"
"64","00005",2011-12-7 0:00:00,"2","Sub-group 10","Category 4","5",,"Concrete","Type 6","Aucun renforcement","Demo Data","24","75","1","0","4","Nul","131","567"
"64","00005",2011-12-7 0:00:00,"2","Sub-group 10","Category 5",,"North","Concrete",,,"Demo Data","85","15","0","0","4","Nul","131","559"
"64","00005",2011-12-7 0:00:00,"2","Sub-group 3","Category 9",,"Intermédiaire","Concrete",,,"Demo Data","85","15","0","0","4","Nul","131","562"
"64","00005",2011-12-7 0:00:00,"2","Sub-group 2","Category 7",,"West","Concrete",,,"Demo Data","99","0","1","0","4","Nul","131","143"
"64","00005",2011-12-7 0:00:00,"2","Sub-group 2","Category 7",,"East","Concrete",,,"Demo Data","100","0","0","0","4","Nul","131","159"
"64","00005",2011-12-7 0:00:00,"2","Sub-group 6","Category 20",,"West","Steel","Type 16","Non","Demo Data","100","0","0","0","4","Nul","131","377"
"64","00005",2011-12-7 0:00:00,"2","Sub-group 6","Category 20",,"East","Steel","Type 16","Non","Demo Data","100","0","0","0","4","Nul","131","400"
"64","00005",2011-12-7 0:00:00,"3","Sub-group 4","Category 12",,"North",,"Type 13",,"Demo Data",,,,,"4","Nul","131","4"
"64","00005",2011-12-7 0:00:00,"3","Sub-group 4","Category 10",,"North",,"Type 25",,"Demo Data",,,,,"4","Nul","131","12"
"64","00005",2011-12-7 0:00:00,"3","Sub-group 5","Category 13","4",,,"Type 18","Sol grossier lâche, argile molle ou silt","Demo Data",,,,,"4","Nul","131","16"
"64","00005",2011-12-7 0:00:00,"3","Sub-group 5","Category 14","4",,"Concrete",,,"Demo Data","95","0","5","0","4","Nul","131","20"
"64","00005",2011-12-7 0:00:00,"3","Sub-group 5","Category 18","4",,"Concrete",,,"Demo Data",,,,,"4","Nul","131","249"
"64","00005",2011-12-7 0:00:00,"3","Sub-group 5","Category 17","2",,,"Type 9",,"Demo Data",,,,,"4","Nul","131","190"
"64","00005",2011-12-7 0:00:00,"3","Sub-group 5","Category 15","3",,"Concrete","Type 17",,"Demo Data","9","90","1","0","4","Nul","131","265"
"64","00005",2011-12-7 0:00:00,"3","Sub-group 5","Category 15","4",,"Concrete","Type 17",,"Demo Data","30","70","0","0","4","Nul","131","268"
"64","00005",2011-12-7 0:00:00,"3","Sub-group 5","Category 16","4",,"Concrete",,,"Demo Data",,,,,"4","Nul","131","577"
"64","00005",2011-12-7 0:00:00,"3","Sub-group 9","Category 28",,,"Asphalt",,,"Demo Data","100","0","0","0","4","Nul","131","285"
"64","00005",2011-12-7 0:00:00,"3","Sub-group 9","Category 29",,"West","Concrete",,,"Demo Data","90","10","0","0","4","Nul","131","308"
"64","00005",2011-12-7 0:00:00,"3","Sub-group 9","Category 29",,"East","Concrete",,,"Demo Data","85","15","0","0","4","Nul","131","331"
"64","00005",2011-12-7 0:00:00,"3","Sub-group 9","Category 27",,,,"Type 7","Aucune sécurisation / renfort","Demo Data","87","5","8","0","1","Nul","131","238"
"64","00006",2008-10-22 0:00:00,"1","Sub-group 4","Category 12",,"South",,"Type 13",,"Demo Data",,,,,"4","Nul","135","2"
"64","00006",2008-10-22 0:00:00,"1","Sub-group 4","Category 10",,"South",,"Type 23",,"Demo Data",,,,,"4","Nul","135","7"
"64","00006",2008-10-22 0:00:00,"1","Sub-group 5","Category 13","1",,,"Type 18","Sol grossier lâche, argile molle ou silt","Demo Data",,,,,"4","Nul","135","17"
"64","00006",2008-10-22 0:00:00,"1","Sub-group 5","Category 14","1",,"Concrete",,,"Demo Data","69","31","0","0","4","Nul","135","19"
"64","00006",2008-10-22 0:00:00,"1","Sub-group 5","Category 18","1",,"Concrete",,,"Demo Data",,,,,"4","Nul","135","246"
"64","00006",2008-10-22 0:00:00,"1","Sub-group 5","Category 17","1",,,"Type 3",,"Demo Data","0","0","0","100","3","Nul","135","194"
"64","00006",2008-10-22 0:00:00,"1","Sub-group 5","Category 15","1",,"Concrete","Type 17",,"Demo Data","100","0","0","0","4","Nul","135","258"
"64","00006",2008-10-22 0:00:00,"1","Sub-group 5","Category 15","2",,"Concrete","Type 17",,"Demo Data","100","0","0","0","4","Nul","135","261"
"64","00006",2008-10-22 0:00:00,"1","Sub-group 5","Category 16","1",,"Concrete",,,"Demo Data","100","0","0","0","4","Nul","135","257"
"64","00006",2008-10-22 0:00:00,"1","Sub-group 8","Category 13","2",,,"Type 10","Sol grossier, dense ou compact","Demo Data",,,,,"4","Nul","135","26"
"64","00006",2008-10-22 0:00:00,"1","Sub-group 8","Category 25","2",,"Concrete","Type 11","Aucun matériau composite","Demo Data","100","0","0","0","4","Nul","135","48"
"64","00006",2008-10-22 0:00:00,"1","Sub-group 8","Category 26","2",,"Concrete",,,"Demo Data","100","0","0","0","4","Nul","135","65"
"64","00006",2008-10-22 0:00:00,"1","Sub-group 8","Category 17","2",,,"Type 8",,"Demo Data","0","0","0","100","3","Nul","135","217"
"64","00006",2008-10-22 0:00:00,"1","Sub-group 8","Category 16","2",,"Concrete",,,"Demo Data","100","0","0","0","4","Nul","135","196"
"64","00006",2008-10-22 0:00:00,"1","Sub-group 9","Category 28",,,"Asphalt",,,"Demo Data","100","0","0","0","3","Nul","135","286"
"64","00006",2008-10-22 0:00:00,"1","Sub-group 9","Category 29",,"West","Concrete",,,"Demo Data","90","10","0","0","4","Nul","135","309"
"64","00006",2008-10-22 0:00:00,"1","Sub-group 9","Category 29",,"East","Concrete",,,"Demo Data","90","10","0","0","4","Nul","135","332"
"64","00006",2008-10-22 0:00:00,"1","Sub-group 9","Category 27",,,,"Type 7","Aucune sécurisation / renfort","Demo Data","99","1","0","0","4","Nul","135","239"
"64","00006",2008-10-22 0:00:00,"1","Sub-group 7","Category 21","1","Transv.",,,,"Demo Data","100","0","0","0","4","Nul","135","87"
"64","00006",2008-10-22 0:00:00,"1","Sub-group 7","Category 23","1","Transv.","Concrete",,,"Demo Data","99","0","1","0","4","Nul","135","182"
"64","00006",2008-10-22 0:00:00,"1","Sub-group 7","Category 22","1","Transv.",,"Type 1",,"Demo Data","100","0","0","0","4","Nul","135","187"
"64","00006",2008-10-22 0:00:00,"1","Sub-group 2","Category 8",,"West","Concrete",,,"Demo Data","94","0","1","5","4","Nul","135","115"
"23","00001",2020-7-21 0:00:00,"1","Sub-group 10","Category 4","5",,"Steel","Type 22",,"Demo Data","25","25","20","30","1","Nul","117","432"
"23","00001",2020-7-21 0:00:00,"1","Sub-group 10","Category 4","6",,"Steel","Type 22",,"Demo Data","20","25","20","35","1","Nul","117","433"
"23","00001",2020-7-21 0:00:00,"1","Sub-group 10","Category 4","7",,"Steel","Type 22",,"Demo Data","35","20","20","25","1","Nul","117","434"
"23","00001",2020-7-21 0:00:00,"1","Sub-group 10","Category 4","8",,"Steel","Type 22",,"Demo Data","55","15","15","15","3","Nul","117","437"
"23","00001",2020-7-21 0:00:00,"1","Sub-group 10","Category 4","9",,"Steel","Type 22",,"Demo Data","75","10","10","5","3","Nul","117","435"
"23","00001",2020-7-21 0:00:00,"1","Sub-group 2","Category 7",,"North","Wood",,,"Demo Data","90","10","0","0","4","Nul","117","438"
"23","00001",2020-7-21 0:00:00,"1","Sub-group 2","Category 7",,"South","Wood",,,"Demo Data","90","10","0","0","4","Nul","117","439"
"23","00001",2020-7-21 0:00:00,"1","Sub-group 6","Category 20",,"North","Wood-Steel","Type 28","Non","Demo Data","85","10","5","0","4","Nul","117","440"
"23","00001",2020-7-21 0:00:00,"1","Sub-group 6","Category 20",,"South","Wood-Steel","Type 28","Non","Demo Data","90","10","0","0","4","Nul","117","441"
"23","00001",2020-7-21 0:00:00,"1","Sub-group 11","Category 6",,,,"Type 5",,"Demo Data","30","20","20","30","1","Nul","117","442"
"23","00001",2020-7-21 0:00:00,"1","Sub-group 1","Category 2",,"West",,,,"Demo Data",,,,,"3","Nul","117","443"
"23","00001",2020-7-21 0:00:00,"1","Sub-group 1","Category 2",,"East",,,,"Demo Data",,,,,"4","Nul","117","444"
"23","00001",2020-7-21 0:00:00,"1","Sub-group 1","Category 3",,"West","Wood-Steel","Type 26",,"Demo Data","100","0","0","0","2","Nul","117","445"
"23","00001",2020-7-21 0:00:00,"1","Sub-group 1","Category 3",,"East","Wood-Steel","Type 26",,"Demo Data","100","0","0","0","2","Nul","117","446"
"23","00002",2010-7-12 0:00:00,"1","Sub-group 4","Category 11",,,,,,"Demo Data",,,,,"4","Nul","118","447"
"23","00002",2010-7-12 0:00:00,"1","Sub-group 4","Category 12",,"North",,"Type 13",,"Demo Data",,,,,"3","Nul","118","449"
"23","00002",2010-7-12 0:00:00,"1","Sub-group 4","Category 12",,"South",,"Type 13",,"Demo Data",,,,,"4","Nul","118","451"
"23","00002",2010-7-12 0:00:00,"1","Sub-group 4","Category 10",,"South",,"Type 24",,"Demo Data",,,,,"4","Nul","118","454"
"23","00002",2010-7-12 0:00:00,"1","Sub-group 4","Category 10",,"North",,"Type 24",,"Demo Data",,,,,"4","Nul","118","456"
"23","00002",2010-7-12 0:00:00,"1","Sub-group 5","Category 13","1",,,"Type 10","Non spécifié","Demo Data",,,,,"4","Nul","118","458"
"23","00002",2010-7-12 0:00:00,"1","Sub-group 5","Category 13","2",,,"Type 10","Non spécifié","Demo Data",,,,,"4","Nul","118","457"
"23","00002",2010-7-12 0:00:00,"1","Sub-group 5","Category 14","1",,"Concrete",,,"Demo Data","97","1","1","1","4","Nul","118","464"
"23","00002",2010-7-12 0:00:00,"1","Sub-group 5","Category 14","2",,"Concrete",,,"Demo Data","95","3","2","0","4","Nul","118","463"
"23","00002",2010-7-12 0:00:00,"1","Sub-group 5","Category 15","1",,"Concrete","Type 14",,"Demo Data","95","5","0","0","4","Nul","118","465"
"23","00002",2010-7-12 0:00:00,"1","Sub-group 5","Category 15","2",,"Concrete","Type 14",,"Demo Data","100","0","0","0","4","Nul","118","467"
"23","00002",2010-7-12 0:00:00,"1","Sub-group 5","Category 15","3",,"Concrete","Type 14",,"Demo Data","95","2","3","0","4","Nul","118","469"
"23","00002",2010-7-12 0:00:00,"1","Sub-group 5","Category 15","4",,"Concrete","Type 14",,"Demo Data","100","0","0","0","4","Nul","118","471"
"23","00002",2010-7-12 0:00:00,"1","Sub-group 9","Category 29",,"West","Concrete",,,"Demo Data","95","5","0","0","4","Nul","118","473"
"23","00002",2010-7-12 0:00:00,"1","Sub-group 9","Category 29",,"East","Concrete",,,"Demo Data","100","0","0","0","4","Nul","118","475"
"23","00002",2010-7-12 0:00:00,"1","Sub-group 9","Category 27",,,,"Type 7","Aucune sécurisation / renfort","Demo Data","95","2","3","0","4","Nul","118","478"
"23","00002",2010-7-12 0:00:00,"1","Sub-group 2","Category 7",,"East","Concrete",,,"Demo Data","100","0","0","0","4","Nul","118","480"
"23","00002",2010-7-12 0:00:00,"1","Sub-group 6","Category 20",,"West","Concrete or Steel","Type 4","Non","Demo Data","100","0","0","0","4","Nul","118","481"
"23","00002",2010-7-12 0:00:00,"1","Sub-group 6","Category 20",,"East","Concrete HP","Type 15","Oui","Demo Data","100","0","0","0","4","Nul","118","483"
"23","00002",2010-7-12 0:00:00,"1","Sub-group 1","Category 2",,"South",,,,"Demo Data",,,,,"4","Nul","118","485"
"23","00002",2010-7-12 0:00:00,"1","Sub-group 1","Category 2",,"North",,,,"Demo Data",,,,,"3","Nul","118","487"
"23","00002",2010-7-12 0:00:00,"1","Sub-group 1","Category 3",,"South","Wood-Steel","Type 26",,"Demo Data","100","0","0","0","4","Nul","118","489"
"23","00002",2010-7-12 0:00:00,"1","Sub-group 1","Category 3",,"North","Wood-Steel","Type 26",,"Demo Data","100","0","0","0","4","Nul","118","491"
"23","00002",2012-4-13 0:00:00,"1","Sub-group 4","Category 11",,,,,,"Demo Data",,,,,"4","Nul","119","447"
"23","00002",2012-4-13 0:00:00,"1","Sub-group 4","Category 12",,"North",,"Type 13",,"Demo Data",,,,,"4","Nul","119","449"
"23","00002",2012-4-13 0:00:00,"1","Sub-group 4","Category 12",,"South",,"Type 13",,"Demo Data",,,,,"4","Nul","119","451"
"23","00002",2012-4-13 0:00:00,"1","Sub-group 4","Category 10",,"South",,"Type 24",,"Demo Data",,,,,"4","Nul","119","454"
"23","00002",2012-4-13 0:00:00,"1","Sub-group 4","Category 10",,"North",,"Type 24",,"Demo Data",,,,,"4","Nul","119","456"
"23","00002",2012-4-13 0:00:00,"1","Sub-group 5","Category 13","1",,,"Type 10","Non spécifié","Demo Data",,,,,"4","Nul","119","458"
"23","00002",2012-4-13 0:00:00,"1","Sub-group 5","Category 13","2",,,"Type 10","Non spécifié","Demo Data",,,,,"4","Nul","119","457"
"23","00002",2012-4-13 0:00:00,"1","Sub-group 5","Category 14","1",,"Concrete",,,"Demo Data","99","1","0","0","4","Nul","119","464"
"23","00002",2012-4-13 0:00:00,"1","Sub-group 5","Category 14","2",,"Concrete",,,"Demo Data","99","1","0","0","4","Nul","119","463"
"23","00002",2012-4-13 0:00:00,"1","Sub-group 5","Category 15","1",,"Concrete","Type 14",,"Demo Data","98","2","0","0","4","Nul","119","465"
"23","00002",2012-4-13 0:00:00,"1","Sub-group 5","Category 15","2",,"Concrete","Type 14",,"Demo Data","98","2","0","0","4","Nul","119","467"
"23","00002",2012-4-13 0:00:00,"1","Sub-group 5","Category 15","3",,"Concrete","Type 14",,"Demo Data","98","2","0","0","4","Nul","119","469"
